time,open,high,low,close,volume
2022-04-05 23:00:00+00:00,1922.71,1922.85,1920.16,1920.52,635159
2022-04-06 00:00:00+00:00,1920.46,1921.44,1917.58,1919.55,1363560
2022-04-06 01:00:00+00:00,1919.55,1924.78,1916.54,1922.1,2508450
2022-04-06 02:00:00+00:00,1922.1,1925.16,1921.25,1923.09,1574779
2022-04-06 03:00:00+00:00,1923.09,1924.52,1922.24,1923.77,853140
2022-04-06 04:00:00+00:00,1923.81,1924.04,1920.41,1921.58,993668
2022-04-06 05:00:00+00:00,1921.57,1924.22,1920.74,1920.8,1309020
2022-04-06 06:00:00+00:00,1920.76,1921.16,1917.79,1919.5,2170290
2022-04-06 07:00:00+00:00,1919.53,1923.46,1915.04,1921.67,2581989
2022-04-06 08:00:00+00:00,1921.67,1926.34,1921.52,1926.21,2435077
2022-04-06 09:00:00+00:00,1926.21,1933.35,1925.92,1929.58,2169430
2022-04-06 10:00:00+00:00,1929.59,1929.85,1921.37,1922.25,2102759
2022-04-06 11:00:00+00:00,1922.28,1924.15,1918.11,1921.42,2627768
2022-04-06 12:00:00+00:00,1921.42,1928.39,1919.37,1926.48,3567640
2022-04-06 13:00:00+00:00,1926.48,1931.78,1923.51,1930.37,3974909
2022-04-06 14:00:00+00:00,1930.45,1931.82,1923.57,1925.63,3871010
2022-04-06 15:00:00+00:00,1925.62,1929.4,1925.59,1927.8,2794800
2022-04-06 16:00:00+00:00,1927.8,1928.43,1923.38,1924.92,1759279
2022-04-06 17:00:00+00:00,1924.81,1924.83,1919.68,1921.06,1794767
2022-04-06 18:00:00+00:00,1921.1,1929.42,1915.56,1924.31,5960209
2022-04-06 19:00:00+00:00,1924.3,1927.12,1922.86,1924.82,1934650
2022-04-06 20:00:00+00:00,1924.72,1926.51,1924.5,1924.97,579217
2022-04-06 22:00:00+00:00,1923.98,1924.79,1923.13,1923.59,395909
2022-04-06 23:00:00+00:00,1923.59,1923.99,1922.1,1923.63,429108
2022-04-07 00:00:00+00:00,1923.68,1927.22,1922.67,1925.34,2649680
2022-04-07 01:00:00+00:00,1925.34,1926.08,1922.15,1922.85,2810139
2022-04-07 02:00:00+00:00,1922.86,1925.16,1920.97,1924.76,2289619
2022-04-07 03:00:00+00:00,1924.76,1925.56,1921.4,1922.18,2124180
2022-04-07 04:00:00+00:00,1922.17,1923.38,1920.38,1921.61,1498129
2022-04-07 05:00:00+00:00,1921.62,1923.82,1920.69,1922.91,1600038
2022-04-07 06:00:00+00:00,1922.89,1926.19,1922.7,1924.9,2400960
2022-04-07 07:00:00+00:00,1924.99,1928.05,1924.05,1925.42,3475748
2022-04-07 08:00:00+00:00,1925.43,1928.32,1924.81,1925.97,2976570
2022-04-07 09:00:00+00:00,1925.99,1928.68,1925.38,1927.4,3022397
2022-04-07 10:00:00+00:00,1927.43,1928.17,1925.76,1926.53,2326380
2022-04-07 11:00:00+00:00,1926.53,1931.63,1923.47,1930.5,4323670
2022-04-07 12:00:00+00:00,1930.52,1933.95,1924.51,1927.55,4409628
2022-04-07 13:00:00+00:00,1927.55,1932.09,1926.54,1931.58,5382070
2022-04-07 14:00:00+00:00,1931.53,1937.71,1929.98,1936.58,4971080
2022-04-07 15:00:00+00:00,1936.56,1937.56,1929.85,1933.69,3962010
2022-04-07 16:00:00+00:00,1933.66,1936.11,1932.87,1934.06,2681018
2022-04-07 17:00:00+00:00,1934.09,1936.8,1933.34,1934.73,2440199
2022-04-07 18:00:00+00:00,1934.77,1935.63,1932.07,1933.27,2417919
2022-04-07 19:00:00+00:00,1933.22,1933.4,1929.4,1932.16,2785166
2022-04-07 20:00:00+00:00,1932.25,1932.76,1929.89,1931.53,730600
2022-04-07 22:00:00+00:00,1931.36,1932.1,1930.48,1931.04,328699
2022-04-07 23:00:00+00:00,1931.04,1933.68,1930.64,1932.85,526940
2022-04-08 00:00:00+00:00,1932.88,1934.98,1932.22,1932.94,1735790
2022-04-08 01:00:00+00:00,1932.94,1935.37,1932.08,1932.26,1008669
2022-04-08 02:00:00+00:00,1932.29,1933.09,1929.23,1930.03,1019070
2022-04-08 03:00:00+00:00,1930.03,1930.97,1928.51,1930.77,953199
2022-04-08 04:00:00+00:00,1930.74,1931.07,1927.8,1928.17,547380
2022-04-08 05:00:00+00:00,1928.17,1932.27,1927.55,1931.88,874970
2022-04-08 06:00:00+00:00,1931.88,1932.81,1927.98,1930.06,1588068
2022-04-08 07:00:00+00:00,1930.04,1932.85,1929.23,1931.9,2197989
2022-04-08 08:00:00+00:00,1931.9,1933.23,1929.9,1931.4,1819490
2022-04-08 09:00:00+00:00,1931.4,1933.38,1930.94,1932.06,1622849
2022-04-08 10:00:00+00:00,1932.06,1934.48,1931.82,1933.77,1495259
2022-04-08 11:00:00+00:00,1933.71,1933.85,1930.11,1933.48,1667139
2022-04-08 12:00:00+00:00,1933.68,1938.81,1928.99,1931.14,3899957
2022-04-08 13:00:00+00:00,1931.14,1940.92,1930.72,1939.43,4827547
2022-04-08 14:00:00+00:00,1939.43,1948.09,1939.42,1942.95,5030929
2022-04-08 15:00:00+00:00,1942.91,1946.15,1941.08,1941.55,2815299
2022-04-08 16:00:00+00:00,1941.55,1943.49,1940.27,1941.31,1843807
2022-04-08 17:00:00+00:00,1941.28,1942.57,1938.86,1942.18,1891630
2022-04-08 18:00:00+00:00,1942.25,1944.13,1941.84,1943.92,1529948
2022-04-08 19:00:00+00:00,1943.91,1944.61,1940.97,1944.0,1523059
2022-04-08 20:00:00+00:00,1944.0,1947.82,1943.21,1947.14,489160
2022-04-10 22:00:00+00:00,1946.14,1949.84,1945.76,1946.83,928081
2022-04-10 23:00:00+00:00,1946.84,1946.99,1943.12,1944.58,569470
2022-04-11 00:00:00+00:00,1944.58,1945.97,1943.85,1945.14,1550007
2022-04-11 01:00:00+00:00,1945.15,1947.67,1941.77,1944.19,2389530
2022-04-11 02:00:00+00:00,1944.17,1944.43,1940.17,1943.51,2580100
2022-04-11 03:00:00+00:00,1943.49,1946.11,1942.31,1942.74,1392220
2022-04-11 04:00:00+00:00,1942.74,1944.43,1941.26,1942.1,1360139
2022-04-11 05:00:00+00:00,1942.14,1945.27,1939.88,1945.17,1596098
2022-04-11 06:00:00+00:00,1945.18,1945.48,1941.29,1943.03,2287709
2022-04-11 07:00:00+00:00,1943.04,1946.81,1941.42,1945.77,2582048
2022-04-11 08:00:00+00:00,1945.69,1957.97,1945.16,1956.94,3270150
2022-04-11 09:00:00+00:00,1956.96,1959.38,1955.65,1958.04,2232549
2022-04-11 10:00:00+00:00,1957.98,1958.88,1952.84,1956.35,2292848
2022-04-11 11:00:00+00:00,1956.34,1961.57,1955.55,1960.54,2377690
2022-04-11 12:00:00+00:00,1960.54,1969.56,1959.34,1963.22,4241709
2022-04-11 13:00:00+00:00,1963.22,1964.85,1948.9,1951.12,5405889
2022-04-11 14:00:00+00:00,1951.23,1953.02,1945.68,1951.37,4906890
2022-04-11 15:00:00+00:00,1951.39,1954.36,1950.74,1951.3,2913210
2022-04-11 16:00:00+00:00,1951.28,1951.47,1940.74,1941.31,2523680
2022-04-11 17:00:00+00:00,1941.32,1947.27,1940.74,1946.86,2183019
2022-04-11 18:00:00+00:00,1946.88,1950.21,1946.6,1949.54,1606959
2022-04-11 19:00:00+00:00,1949.54,1954.45,1949.33,1953.57,1794630
2022-04-11 20:00:00+00:00,1953.6,1955.71,1952.83,1953.25,755240
2022-04-11 22:00:00+00:00,1953.13,1954.53,1951.36,1951.76,383681
2022-04-11 23:00:00+00:00,1951.88,1954.27,1951.88,1952.64,475709
2022-04-12 00:00:00+00:00,1952.64,1953.81,1949.7,1952.21,1197039
2022-04-12 01:00:00+00:00,1952.22,1955.04,1950.04,1954.89,1805150
2022-04-12 02:00:00+00:00,1954.85,1957.73,1954.71,1956.56,1204819
