time,open,high,low,close,volume
2014-12-30 12:00:00+00:00,1187.58,1202.32,1182.42,1198.12,31066
2014-12-30 16:00:00+00:00,1198.12,1210.69,1195.7,1203.36,32449
2014-12-30 20:00:00+00:00,1203.36,1203.97,1197.35,1200.19,11265
2014-12-31 00:00:00+00:00,1199.84,1203.71,1199.15,1203.18,4014
2014-12-31 04:00:00+00:00,1203.18,1203.56,1200.03,1200.73,5970
2014-12-31 08:00:00+00:00,1200.71,1200.99,1196.45,1197.8,9156
2014-12-31 12:00:00+00:00,1197.79,1199.99,1194.51,1196.44,14512
2014-12-31 16:00:00+00:00,1196.41,1197.36,1182.63,1188.37,19354
2015-01-02 08:00:00+00:00,1186.94,1188.0,1184.67,1186.23,10452
2015-01-02 12:00:00+00:00,1186.25,1186.78,1167.33,1174.17,27475
2015-01-02 16:00:00+00:00,1174.13,1195.03,1169.16,1187.43,44088
2015-01-02 20:00:00+00:00,1187.43,1189.18,1182.18,1188.82,15702
2015-01-05 00:00:00+00:00,1187.73,1192.89,1178.0,1191.37,13510
2015-01-05 04:00:00+00:00,1191.34,1197.77,1189.98,1196.46,10659
2015-01-05 08:00:00+00:00,1196.51,1197.7,1193.05,1194.45,18358
2015-01-05 12:00:00+00:00,1194.47,1199.19,1186.74,1194.34,34574
2015-01-05 16:00:00+00:00,1194.34,1202.56,1193.32,1200.81,35126
2015-01-05 20:00:00+00:00,1200.77,1207.28,1199.55,1204.32,9906
2015-01-06 00:00:00+00:00,1202.87,1204.73,1201.52,1204.04,5443
2015-01-06 04:00:00+00:00,1204.05,1208.01,1203.94,1205.96,6628
2015-01-06 08:00:00+00:00,1206.02,1214.16,1205.96,1213.28,15300
2015-01-06 12:00:00+00:00,1213.26,1214.0,1207.98,1210.54,11838
2015-01-06 16:00:00+00:00,1210.49,1222.92,1205.35,1216.81,28468
2015-01-06 20:00:00+00:00,1216.96,1220.73,1214.3,1218.35,14334
2015-01-07 00:00:00+00:00,1217.66,1218.48,1215.01,1217.16,5618
2015-01-07 04:00:00+00:00,1217.16,1217.66,1211.94,1213.4,8970
2015-01-07 08:00:00+00:00,1213.49,1217.83,1212.23,1217.0,7735
2015-01-07 12:00:00+00:00,1217.0,1218.22,1208.85,1212.24,11855
2015-01-07 16:00:00+00:00,1212.24,1216.38,1210.52,1213.33,18397
2015-01-07 20:00:00+00:00,1213.34,1216.52,1209.26,1210.52,15829
2015-01-08 00:00:00+00:00,1210.97,1214.16,1210.93,1212.16,3598
2015-01-08 04:00:00+00:00,1212.16,1212.44,1204.68,1209.63,8023
2015-01-08 08:00:00+00:00,1209.61,1209.95,1205.47,1207.68,6785
2015-01-08 12:00:00+00:00,1207.64,1212.94,1204.42,1212.77,11128
2015-01-08 16:00:00+00:00,1212.74,1216.54,1210.43,1213.29,16418
2015-01-08 20:00:00+00:00,1213.24,1213.48,1206.19,1208.69,11080
2015-01-09 00:00:00+00:00,1207.5,1212.02,1206.84,1212.02,4410
2015-01-09 04:00:00+00:00,1211.97,1213.04,1210.57,1212.14,6729
2015-01-09 08:00:00+00:00,1212.14,1214.15,1209.29,1210.59,6249
2015-01-09 12:00:00+00:00,1210.57,1218.23,1206.16,1214.25,13727
2015-01-09 16:00:00+00:00,1214.17,1220.75,1211.99,1217.93,24578
2015-01-09 20:00:00+00:00,1217.91,1223.91,1215.91,1222.36,10104
2015-01-12 00:00:00+00:00,1223.9,1226.75,1222.21,1225.91,7260
2015-01-12 04:00:00+00:00,1225.91,1230.29,1224.1,1229.15,8984
